user_code;categoria;descricao;receita_total;valor_total;rentabilidade_produto;pl_total_mes_atual;rentabilidade_cdi_mes_atual;data_posicao
99;Fundos de Investimento;Kijani Asatala FIAgro - KJNT11;1,81645E+16;5861997;3,09864E+15;43460455;;05/09/2023
99;Proventos;KEPL3;1,81645E+16;18008;1,00312E+16;43460455;;05/09/2023
99;Proventos;ITSA4;1,81645E+16;12009;1,50008E+16;43460455;;05/09/2023
99;Proventos;XPID11;1,81645E+16;1350;1335625;43460455;;05/09/2023
99;Proventos;VILG11;1,81645E+16;371;4,76759E+14;43460455;;05/09/2023
99;Proventos;HTMX11;1,81645E+16;10294;1,74759E+16;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO PAN S/A - MAI/2025;1,81645E+16;1249450317;1,45264E+16;43460455;;05/09/2023
99;Proventos;ALUP11;1,81645E+16;15948;1,13189E+15;43460455;;05/09/2023
99;Renda Fixa;DEB RODOVIAS DO TIETÊ - JUN/2028;1,81645E+16;0;1,81645E+16;43460455;;05/09/2023
99;Proventos;TEPP11;1,81645E+16;5104;3,49049E+15;43460455;;05/09/2023
99;Renda Fixa;CDB AGIBANK - JUL/2027;1,81645E+16;32621347572;5,56812E+16;43460455;;05/09/2023
99;Fundos de Investimento;XP Crédito Estruturado 360 FIC FIM CP;1,81645E+16;12016507;1,51162E+15;43460455;;05/09/2023
99;Renda Fixa;CDB PINE - JAN/2026;1,81645E+16;1,2706E+11;1,42948E+16;43460455;;05/09/2023
99;Fundos de Investimento;Neuberger Berman US MultiCap Opportunities Dólar Advisory FIC FIA IE;1,81645E+16;6292717;2,88655E+15;43460455;;05/09/2023
99;Renda Fixa;CRA KLABIN - MAI/2034;1,81645E+16;62037662508;2,92793E+16;43460455;;05/09/2023
99;Proventos;PVBI11;1,81645E+16;6365;2,80967E+15;43460455;;05/09/2023
99;Renda Fixa;CRA JBS - ABR/2028;1,81645E+16;5505388615;3,2988E+15;43460455;;05/09/2023
99;Fundos de Investimento;Principal Global High Yield FIM IE;1,81645E+16;2223336;8,16956E+15;43460455;;05/09/2023
99;Renda Fixa;DEB MOVIDA - JUN/2032;1,81645E+16;23609150422;7,69351E+15;43460455;;05/09/2023
99;Renda Fixa;CRA VAMOS - FEV/2024;1,81645E+16;123117368;1,47418E+16;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO PAN S/A - OUT/2026;1,81645E+16;47935480832;3,78929E+16;43460455;;05/09/2023
99;Renda Fixa;DEB PETROBRAS - SET/2034;1,81645E+16;8454996667;2,14835E+16;43460455;;05/09/2023
99;Renda Fixa;DEB AEGEA - OUT/2028;1,81645E+16;7195235082;2,52417E+16;43460455;;05/09/2023
99;Renda Fixa;CRI AIZ - AGO/2026;1,81645E+16;1083413064;1,67644E+16;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO XP S.A. - JUN/2026;1,81645E+16;5,15683E+11;3,52235E+15;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO PAN S/A - OUT/2026;1,81645E+16;1,34297E+11;1,35155E+16;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO MASTER S/A - DEZ/2026;1,81645E+16;30441032852;5,96691E+16;43460455;;05/09/2023
99;Renda Fixa;DEB CSN MINERACAO - JUL/2032;1,81645E+16;5268057825;3,44739E+16;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO CNH CAPITAL S/A - JUN/2027;1,81645E+16;7,78148E+11;2,33403E+16;43460455;;05/09/2023
99;Renda Fixa;NTN-B - MAI/2045;1,81645E+16;29407145677;6,17669E+15;43460455;;05/09/2023
99;Renda Fixa;CRI MRV - SET/2032;1,81645E+16;515700483;3,52161E+15;43460455;;05/09/2023
99;Renda Fixa;CRI MOVIDA - JUN/2028;1,81645E+16;76047745275;2,38853E+16;43460455;;05/09/2023
99;Renda Fixa;CRA UBYFOL - OUT/2025;1,81645E+16;2463383475;7,37081E+14;43460455;;05/09/2023
99;Fundos Imobiliarios;VIGT11;1,81645E+16;2238675;8,11359E+15;43460455;;05/09/2023
99;Renda Fixa;CRI NATURA - SET/2029;1,81645E+16;5713196995;3,17884E+16;43460455;;05/09/2023
99;Fundos Imobiliarios;BTLG11;1,81645E+16;584696;3,10613E+15;43460455;;05/09/2023
99;Produtos Estruturados;Fence Travada - BOVA11;1,81645E+16;-24452;-7,46E+15;43460455;;05/09/2023
99;Renda Fixa;CDB BS2 - AGO/2026;1,81645E+16;2,5673E+11;7,07259E+15;43460455;;05/09/2023
99;Proventos;ITSA4;1,81645E+16;13782;1,30849E+16;43460455;;05/09/2023
99;Renda Fixa;CRA BRF - JUL/2030;1,81645E+16;5933299675;3,06093E+15;43460455;;05/09/2023
99;Proventos;LGCP13;1,81645E+16;488;3,0892E+16;43460455;;05/09/2023
99;Renda Fixa;CRA FS BIOENERGIA - FEV/2029;1,81645E+16;518727806;3,50107E+15;43460455;;05/09/2023
99;Tesouro Direto;NTN-B;1,81645E+16;4971655;3,65354E+15;43460455;;05/09/2023
99;Renda Fixa;DEB MOVIDA - JUN/2032;1,81645E+16;7540252622;2,40868E+15;43460455;;05/09/2023
99;Proventos;XPID11;1,81645E+16;2250;8,03739E+15;43460455;;05/09/2023
99;Tesouro Direto;NTN-B;1,81645E+16;5397667;3,36519E+15;43460455;;05/09/2023
99;Fundos Imobiliarios;HTMX11;1,81645E+16;699261;2,5973E+15;43460455;;05/09/2023
99;Renda Fixa;CDB WILL FINANCEIRA - SET/2025;1,81645E+16;19971371536;9,09481E+15;43460455;;05/09/2023
99;Fundos Imobiliarios;VILG11;1,81645E+16;562807;3,22691E+16;43460455;;05/09/2023
99;Renda Fixa;DEB AMBIPAR - JAN/2028;1,81645E+16;1922338661;9,44868E+15;43460455;;05/09/2023
99;Renda Fixa;CRA USINA CORURIPE - DEZ/2025;1,81645E+16;591677416;3,06948E+15;43460455;;05/09/2023
99;Renda Fixa;CDB Original - JUN/2026;1,81645E+16;4,8678E+12;3,73148E+15;43460455;;05/09/2023
99;Renda Fixa;CRA JSL - MAI/2025;1,81645E+16;5027201184;3,61252E+15;43460455;;05/09/2023
99;Renda Fixa;CRA BRASKEM - DEZ/2028;1,81645E+16;26583384312;6,83277E+15;43460455;;05/09/2023
99;Renda Fixa;CRA PLANAGRI - JUN/2028;1,81645E+16;21809163547;8,32846E+15;43460455;;05/09/2023
99;Renda Fixa;NTN-B - AGO/2028;1,81645E+16;58514655738;3,10421E+16;43460455;;05/09/2023
99;Renda Fixa;CDB BS2 - OUT/2025;1,81645E+16;1,11295E+12;1,63196E+15;43460455;;05/09/2023
99;Renda Fixa;DEB PETRO RIO JAGUAR PETROLEO - AGO/2032;1,81645E+16;4061298052;4,47148E+15;43460455;;05/09/2023
99;Renda Fixa;DEB MOVIDA - JUN/2029;1,81645E+16;522285991;3,47722E+15;43460455;;05/09/2023
99;Renda Fixa;CRA RAIZEN - AGO/2037;1,81645E+16;47811692334;3,7991E+15;43460455;;05/09/2023
99;Renda Fixa;NTN-B - AGO/2030;1,81645E+16;8470079708;2,1443E+16;43460455;;05/09/2023
99;Renda Fixa;CRI BELENUS - ABR/2029;1,81645E+16;417392098;4,35086E+16;43460455;;05/09/2023
99;Renda Fixa;DEB PETRO RIO JAGUAR PETROLEO - AGO/2032;1,81645E+16;7669200266;2,36819E+16;43460455;;05/09/2023
99;Renda Fixa;DEB ENGIE - SET/2046;1,81645E+16;25295443998;7,18065E+15;43460455;;05/09/2023
99;Renda Fixa;CRA ZILOR - OUT/2026;1,81645E+16;44319407769;4,09845E+15;43460455;;05/09/2023
99;Tesouro Direto;NTNB PRINC;1,81645E+16;3153738;5,75949E+14;43460455;;05/09/2023
99;Renda Fixa;CRI AIZ - OUT/2026;1,81645E+16;8410100281;2,15959E+15;43460455;;05/09/2023
99;Proventos;XPLG11;1,81645E+16;6474;2,76308E+16;43460455;;05/09/2023
99;Renda Fixa;CRA MARFRIG - OUT/2032;1,81645E+16;5344392745;3,39816E+16;43460455;;05/09/2023
99;Renda Fixa;CDB MIDWAY - RIACHUELO S.A. - ABR/2024;1,81645E+16;27759682015;6,54325E+15;43460455;;05/09/2023
99;Renda Fixa;CRI DURLI COUROS - FEV/2027;1,81645E+16;7589028256;2,39321E+15;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO PAN S/A - OUT/2026;1,81645E+16;4,95261E+11;3,66759E+14;43460455;;05/09/2023
99;Renda Fixa;CRA MARFRIG - AGO/2030;1,81645E+16;1811077425;1,00291E+16;43460455;;05/09/2023
99;Renda Fixa;CDB PINE - OUT/2026;1,81645E+16;3,11254E+12;5,83572E+15;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO C6 S.A. - NOV/2025;1,81645E+16;9,86576E+11;1,84098E+16;43460455;;05/09/2023
99;COE;XP Autocall Tech FANG - 5,5 anos - Obs. SEM - 28.07.2021;1,81645E+16;90000;2,01805E+16;43460455;;05/09/2023
99;Renda Fixa;CRA BEM BRASIL - JUL/2025;1,81645E+16;716969981;2,52998E+15;43460455;;05/09/2023
99;Ações;BBSE3;1,81645E+16;8673569979;2,09399E+16;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO MASTER S/A - MAR/2027;1,81645E+16;2,34146E+11;7,75745E+15;43460455;;05/09/2023
99;Custodia Remunerada;B3SA3;1,81645E+16;4453146;4,07893E+15;43460455;;05/09/2023
99;Renda Fixa;CRA VAMOS - JAN/2030;1,81645E+16;87201190692;2,08303E+16;43460455;;05/09/2023
99;Ações;PRIO3;1,81645E+16;3549125822;5,11658E+15;43460455;;05/09/2023
99;Renda Fixa;CRA AGROINSUMOS - MAI/2030;1,81645E+16;9697220847;1,87297E+15;43460455;;05/09/2023
99;Derivativos de Balção;BOV;1,81645E+16;;;43460455;;05/09/2023
99;Renda Fixa;CRA JBS - DEZ/2031;1,81645E+16;3284827671;5,52814E+15;43460455;;05/09/2023
99;Custodia Remunerada;BEEF3;1,81645E+16;756459;2,40094E+16;43460455;;05/09/2023
99;Renda Fixa;DEB UNIDAS - ABR/2027;1,81645E+16;525066836;3,45881E+16;43460455;;05/09/2023
99;COE;XP COE Cannabis - Alta Limitada - 5y - 27.04.2021;1,81645E+16;50000;3,63217E+16;43460455;;05/09/2023
99;Previdencia Privada;XP Icatu Horizonte Macro Prev FIM;1,81645E+16;3352832;5,4175E+16;43460455;;05/09/2023
99;Ações;RRRP3;1,81645E+16;8511693674;2,13381E+16;43460455;;05/09/2023
99;Proventos;HGRE11;1,81645E+16;5382;3,31348E+15;43460455;;05/09/2023
99;Fundos de Investimento;J Asia Growth Advisory FIA IE;1,81645E+16;766166;2,37052E+16;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO C6 CONSIGNADO S.A. - FEV/2025;1,81645E+16;54293014854;3,34503E+16;43460455;;05/09/2023
99;Fundos de Investimento;JP Morgan Global Income FIC FIM IE Classe A;1,81645E+16;3223969;5,63403E+15;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO PAN S/A - NOV/2026;1,81645E+16;9,49774E+12;1,91249E+15;43460455;;05/09/2023
99;Custodia Remunerada;SQIA3;1,81645E+16;600820;3,02323E+15;43460455;;05/09/2023
99;Renda Fixa;CRA MANTIQUEIRA - JUL/2026;1,81645E+16;10506438972;1,72873E+16;43460455;;05/09/2023
99;Proventos;HYPE3;1,81645E+16;5052;3,52572E+15;43460455;;05/09/2023
99;Renda Fixa;CRA MASUTTI - OUT/2026;1,81645E+16;16266874592;1,11659E+15;43460455;;05/09/2023
99;Fundos de Investimento;Trend Bolsa Americana Alavancado FIA;1,81645E+16;107989;1,68191E+16;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO C6 CONSIGNADO S.A. - JAN/2026;1,81645E+16;2,37615E+12;7,64418E+15;43460455;;05/09/2023
99;Fundos de Investimento;Trend Bolsas Europeias FIM;1,81645E+16;1068651;1,6996E+16;43460455;;05/09/2023
99;Renda Fixa;DEB EQUATORIAL GOIAS - ABR/2031;1,81645E+16;11322556014;1,60426E+16;43460455;;05/09/2023
99;Fundos Imobiliarios;VISC11;1,81645E+16;131065;1,38486E+15;43460455;;05/09/2023
99;Renda Fixa;DEB CSN MINERACAO - JUL/2032;1,81645E+16;559295117;3,24717E+16;43460455;;05/09/2023
99;Fundos Imobiliarios;RVBI11;1,81645E+16;88810;2,04509E+16;43460455;;05/09/2023
99;Renda Fixa;CDB OMNI FINANCEIRA - DEZ/2023;1,81645E+16;17085339516;1,0631E+15;43460455;;05/09/2023
99;Fundos Imobiliarios;BRCO11;1,81645E+16;458652;3,95955E+15;43460455;;05/09/2023
99;Renda Fixa;NTN-B - MAI/2055;1,81645E+16;67399276335;2,69502E+15;43460455;;05/09/2023
99;Fundos de Investimento;Hashdex 40 Nasdaq Crypto Index FIC FIM ;1,81645E+16;2750616;6,60355E+15;43460455;;05/09/2023
99;Renda Fixa;DEB MOVIDA - JUN/2028;1,81645E+16;12782603898;1,42092E+16;43460455;;05/09/2023
99;Proventos;BRCO11;1,81645E+16;3219;5,47288E+14;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO PAN S/A - DEZ/2026;1,81645E+16;3,77725E+11;4,80765E+15;43460455;;05/09/2023
99;Fundos Imobiliarios;MCHF11;1,81645E+16;30921;5,87259E+15;43460455;;05/09/2023
99;Renda Fixa;CRA KLABIN - MAI/2034;1,81645E+16;9349113735;1,9427E+16;43460455;;05/09/2023
99;Fundos Imobiliarios;XPLG11;1,81645E+16;937485;1,93737E+16;43460455;;05/09/2023
99;Tesouro Direto;NTN-B;1,81645E+16;1791816;1,01369E+16;43460455;;05/09/2023
99;Renda Fixa;CDB AGIBANK - JUL/2026;1,81645E+16;1163599777;1,55972E+16;43460455;;05/09/2023
99;Renda Fixa;CDB BS2 - AGO/2026;1,81645E+16;36474207904;4,97996E+16;43460455;;05/09/2023
99;Renda Fixa;FIDC CONSIGNADO INSS - MAR/2030;1,81645E+16;7660390221;2,37091E+16;43460455;;05/09/2023
99;Renda Fixa;DEB RUMO - FEV/2029;1,81645E+16;83323872;2,17996E+16;43460455;;05/09/2023
99;Renda Fixa;DEB METRORIO - DEZ/2031;1,81645E+16;1782322392;1,01909E+16;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO RODOBENS S/A - OUT/2028;1,81645E+16;1,63473E+12;1,11109E+16;43460455;;05/09/2023
99;Renda Fixa;CDB AGIBANK - JUL/2025;1,81645E+16;1,25822E+11;1,44251E+16;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO C6 CONSIGNADO S.A. - DEZ/2025;1,81645E+16;6,5788E+11;2,76065E+14;43460455;;05/09/2023
99;Renda Fixa;DEB CSN MINERACAO - JUL/2037;1,81645E+16;12522665881;1,45041E+15;43460455;;05/09/2023
99;Renda Fixa;DEB ZILOR - JUL/2034;1,81645E+16;1025717198;1,76918E+15;43460455;;05/09/2023
99;Renda Fixa;CRA MASUTTI - OUT/2026;1,81645E+16;4668727285;3,88984E+15;43460455;;05/09/2023
99;Renda Fixa;CRA UBYFOL - JUL/2028;1,81645E+16;422710756;4,29613E+15;43460455;;05/09/2023
99;Renda Fixa;DEB CSN MINERACAO - JUL/2037;1,81645E+16;24017896716;7,56259E+15;43460455;;05/09/2023
99;Tesouro Direto;NTN-B;1,81645E+16;1911215;9,50367E+15;43460455;;05/09/2023
99;Renda Fixa;CRA VALE DO TIJUCO - JAN/2029;1,81645E+16;541918616;3,35127E+15;43460455;;05/09/2023
99;Ações;SQIA3;1,81645E+16;96360;1,88487E+16;43460455;;05/09/2023
99;Renda Fixa;CDB MASTER - JUROS MENSAL - JURO MENSAL - FEV/2031;1,81645E+16;1,20467E+12;1,50772E+16;43460455;;05/09/2023
99;Derivativos de Balção;BOV;1,81645E+16;;;43460455;;05/09/2023
99;Renda Fixa;CRA JSL - NOV/2025;1,81645E+16;32310463175;5,62169E+16;43460455;;05/09/2023
99;Ações;TUPY3;1,81645E+16;4611239988;3,93832E+16;43460455;;05/09/2023
99;Renda Fixa;DEB VAMOS - JUN/2031;1,81645E+16;22110880811;8,21481E+15;43460455;;05/09/2023
99;Ações;CSUD3;1,81645E+16;59760;3,03907E+16;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO PAN S/A - OUT/2026;1,81645E+16;1,34156E+11;1,35298E+16;43460455;;05/09/2023
99;Ações;ABCB4;1,81645E+16;2328004;7,80227E+15;43460455;;05/09/2023
99;Renda Fixa;CRI TRADIMAQ - JUL/2029;1,81645E+16;381842288;4,75582E+15;43460455;;05/09/2023
99;Fundos Imobiliarios;HGCR11;1,81645E+16;1068681;1,69955E+16;43460455;;05/09/2023
99;Renda Fixa;NTN-B - MAI/2045;1,81645E+16;50645501892;3,58653E+15;43460455;;05/09/2023
99;Fundos de Investimento;Western Asset FIA BDR Nivel I;1,81645E+16;1600741;1,13468E+16;43460455;;05/09/2023
99;Renda Fixa;CRA OLFAR - MAI/2026;1,81645E+16;477987591;3,79941E+15;43460455;;05/09/2023
99;Aluguel;HYPE3;1,81645E+16;873325;2,07969E+16;43460455;;05/09/2023
99;Proventos;LGCP11;1,81645E+16;2304;7,55595E+15;43460455;;05/09/2023
99;Derivativos de Balção;BOV;1,81645E+16;;;43460455;;05/09/2023
99;Renda Fixa;CDB WILL FINANCEIRA - FEV/2025;1,81645E+16;54116609;3,35593E+14;43460455;;05/09/2023
99;Fundos Imobiliarios;RBRF11;1,81645E+16;2869275;6,33047E+15;43460455;;05/09/2023
99;Renda Fixa;DEB ETB ALUPAR - FEV/2029;1,81645E+16;12339139149;1,47199E+15;43460455;;05/09/2023
99;Fundos Imobiliarios;RCRB11;1,81645E+16;707585;2,56675E+15;43460455;;05/09/2023
99;Renda Fixa;CDB FIBRA - OUT/2026;1,81645E+16;3,72131E+11;4,88108E+15;43460455;;05/09/2023
99;Fundos Imobiliarios;HGRE11;1,81645E+16;93219;1,94837E+15;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO C6 S.A. - OUT/2025;1,81645E+16;1,40097E+11;1,29564E+14;43460455;;05/09/2023
99;Fundos Imobiliarios;LGCP13;1,81645E+16;65584;2,76544E+16;43460455;;05/09/2023
99;Renda Fixa;CRI ILUMISOL - AGO/2029;1,81645E+16;1006322271;1,80486E+16;43460455;;05/09/2023
99;Derivativos de Balção;BOV;1,81645E+16;;;43460455;;05/09/2023
99;Renda Fixa;NTN-B - MAI/2045;1,81645E+16;1,22393E+11;1,4841E+16;43460455;;05/09/2023
99;Proventos;HGCR11;1,81645E+16;1111;1,62038E+16;43460455;;05/09/2023
99;Renda Fixa;DEB COPEL DISTRIBUICAO - JUN/2031;1,81645E+16;5514494295;3,29336E+15;43460455;;05/09/2023
99;Fundos de Investimento;Hashdex 20 Nasdaq Crypto Index FIC FIM;1,81645E+16;4277618;4,24631E+15;43460455;;05/09/2023
99;Renda Fixa;CDB OMNI FINANCEIRA - DEZ/2023;1,81645E+16;1830572091;9,92231E+15;43460455;;05/09/2023
99;Fundos Imobiliarios;MCCI11;1,81645E+16;88616;2,04957E+15;43460455;;05/09/2023
99;Renda Fixa;DEB RGE - CPFL ENERGIA - AGO/2025;1,81645E+16;21629744;8,39754E+15;43460455;;05/09/2023
99;Fundos Imobiliarios;XPID11;1,81645E+16;267420;6,79224E+15;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO MASTER S/A - OUT/2025;1,81645E+16;2,54934E+11;7,12489E+15;43460455;;05/09/2023
99;COE;XP Ouro: Dobro ou Alta Limitada - 3 anos - 15.09.2020;1,81645E+16;420000;4,32478E+15;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO C6 CONSIGNADO S.A. - DEZ/2025;1,81645E+16;1,28586E+11;1,41154E+16;43460455;;05/09/2023
99;Proventos;BRZP11;1,81645E+16;66505;2,7272E+15;43460455;;05/09/2023
99;Renda Fixa;NTN-B - AGO/2028;1,81645E+16;4205422108;4,31828E+15;43460455;;05/09/2023
99;Saldo Projetado;Saldo CC;1,81645E+16;372543;4,8745E+15;43460455;;05/09/2023
99;Renda Fixa;DEB VIARONDON - DEZ/2034;1,81645E+16;24590924776;7,38637E+15;43460455;;05/09/2023
99;Fundos de Investimento;Morgan Stanley Risco Dinâmico Advisory FIC FIM IE;1,81645E+16;2168745;8,3752E+15;43460455;;05/09/2023
99;Fundos Imobiliarios;RZAK11;1,81645E+16;229276;7,9222E+15;43460455;;05/09/2023
99;Fundos Imobiliarios;KNCR11;1,81645E+16;1063152;1,70839E+15;43460455;;05/09/2023
99;Fundos Imobiliarios;AFHI11;1,81645E+16;340305;5,33614E+15;43460455;;05/09/2023
99;Fundos Imobiliarios;RECR11;1,81645E+16;35904;5,05778E+15;43460455;;05/09/2023
99;Fundos Imobiliarios;BRZP11;1,81645E+16;13291095;1,36666E+14;43460455;;05/09/2023
99;Proventos;KNCR11;1,81645E+16;1296;1,39085E+16;43460455;;05/09/2023
99;Renda Fixa;CDB FIBRA - ABR/2025;1,81645E+16;3774576021;4,81105E+15;43460455;;05/09/2023
99;Renda Fixa;DEB RODOVIAS DO TIETÊ - JUN/2028;1,81645E+16;0;1,81645E+16;43460455;;05/09/2023
99;Renda Fixa;CRA NORTOX - JUN/2025;1,81645E+16;6506597124;2,79128E+14;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO C6 CONSIGNADO S.A. - JAN/2026;1,81645E+16;1,30531E+11;1,39052E+16;43460455;;05/09/2023
99;Renda Fixa;DEB BRK MACEIO - JUN/2042;1,81645E+16;332615433;5,46095E+16;43460455;;05/09/2023
99;Renda Fixa;CDB FIBRA - JUL/2025;1,81645E+16;10712462266;1,69548E+16;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO MASTER S/A - JUN/2029;1,81645E+16;1,94034E+12;9,36101E+15;43460455;;05/09/2023
99;Proventos;KEPL3;1,81645E+16;9051;1,98497E+16;43460455;;05/09/2023
99;Proventos;VISC11;1,81645E+16;1012;1,6335E+15;43460455;;05/09/2023
99;Renda Fixa;CDB BANCO PAN S/A - OUT/2026;1,81645E+16;72221793105;2,51506E+16;43460455;;05/09/2023
99;Renda Fixa;DEB METRORIO - DEZ/2031;1,81645E+16;3273627027;5,54857E+16;43460455;;05/09/2023
99;COE;XP MAN Multimercado - IPCA + Alta Ilimitada - 5y - 25.05.2023;1,81645E+16;517589505;3,50876E+15;43460455;;04/09/2023
99;Ações;SQIA3;1,81645E+16;96360;1,88487E+16;43460455;;04/09/2023
99;Derivativos de Balção;BOV;1,81645E+16;;;43460455;;04/09/2023
99;Ações;CSUD3;1,81645E+16;59760;3,03907E+16;43460455;;04/09/2023
99;Ações;VALE3;1,81645E+16;1,01171E+16;1,79525E+14;43460455;;04/09/2023
99;Derivativos de Balção;BOV;1,81645E+16;;;43460455;;04/09/2023
99;Ações;PRIO3;1,81645E+16;3549125822;5,11658E+15;43460455;;04/09/2023
99;Ações;ABCB4;1,81645E+16;2328004;7,80227E+15;43460455;;04/09/2023
99;Custodia Remunerada;B3SA3;1,81645E+16;4395533;4,1324E+15;43460455;;04/09/2023
99;COE;MS MAP Trend - Bidirecional Alavancado - 5,5 anos - 14.05.2021;1,81645E+16;1480513137;1,22682E+15;43460455;;04/09/2023
99;COE;XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 29.09.2021;1,81645E+16;113560799;1,5994E+16;43460455;;04/09/2023
99;Custodia Remunerada;SQIA3;1,81645E+16;601260;3,02102E+16;43460455;;04/09/2023
99;Ações;B3SA3;1,81645E+16;2623086;6,92459E+15;43460455;;04/09/2023
99;Derivativos de Balção;BOV;1,81645E+16;;;43460455;;04/09/2023
99;Fundos de Investimento;XP Crédito Estruturado 120 FIC FIM CP;1,81645E+16;368157;4,93377E+16;43460455;;04/09/2023
99;Derivativos de Balção;BOV;1,81645E+16;;;43460455;;04/09/2023
99;Fundos de Investimento;M Global Opportunity Advisory FIC FIA IE;1,81645E+16;839964;2,16228E+16;43460455;;04/09/2023
99;COE;XP Bolsa Americana - Call Spread Alavancado (2) - 5 anos - 28.05.2020;1,81645E+16;4764680022;3,81224E+15;43460455;;04/09/2023
99;COE;MS Morgan Stanley Global Opportunity: Alta Alavancada - 3,5 anos - 16.07.2021;1,81645E+16;100000;1,81627E+16;43460455;;04/09/2023
99;Fundos de Investimento;JP Morgan Global Income FIC FIM IE Classe A;1,81645E+16;3221411;5,6385E+15;43460455;;04/09/2023
99;Fundos de Investimento;Kapitalo Kappa FIN FIC FIM;1,81645E+16;8930424;2,03398E+16;43460455;;04/09/2023
99;COE;XP Índice de Ações Globais - IPCA + Alta Ilimitada - 5y - 28.10.2021;1,81645E+16;336924888;5,3911E+15;43460455;;04/09/2023
99;Fundos de Investimento;J Asia Growth Advisory FIA IE;1,81645E+16;762297;2,38255E+16;43460455;;04/09/2023
99;Derivativos de Balção;BOV;1,81645E+16;;;43460455;;04/09/2023
99;COE;XP Autocall Tech FANG - 5,5 anos - Obs. SEM - 28.07.2021;1,81645E+16;90000;2,01805E+16;43460455;;04/09/2023
99;Ações;KEPL3;1,81645E+16;8,19667E+15;2,21581E+16;43460455;;04/09/2023
99;Derivativos de Balção;BOV;1,81645E+16;;;43460455;;04/09/2023
99;Ações;ALUP11;1,81645E+16;22605778335;8,03498E+15;43460455;;04/09/2023
99;Ações;TUPY3;1,81645E+16;4611239988;3,93832E+16;43460455;;04/09/2023
99;Custodia Remunerada;BEEF3;1,81645E+16;728442;2,49327E+16;43460455;;04/09/2023
99;Fundos Imobiliarios;HGCR11;1,81645E+16;106555;1,70455E+16;43460455;;04/09/2023
99;COE;XP MAP Trend - Bidirecional Alavancado - 5,5 anos - 29.07.2021;1,81645E+16;570862945;3,18138E+15;43460455;;04/09/2023
99;Fundos de Investimento;Gávea Macro Advisory FIC FIM;1,81645E+16;9382963;1,93588E+16;43460455;;04/09/2023
99;Fundos Imobiliarios;MORE11;1,81645E+16;670296;2,70952E+15;43460455;;04/09/2023
99;Fundos de Investimento;Neuberger Berman US MultiCap Opportunities Dólar Advisory FIC FIA IE;1,81645E+16;6292717;2,88655E+15;43460455;;04/09/2023
99;Fundos Imobiliarios;BRZP11;1,81645E+16;1312271;1,38419E+16;43460455;;04/09/2023
99;Fundos Imobiliarios;BRCO11;1,81645E+16;460317;3,94523E+16;43460455;;04/09/2023
99;Fundos Imobiliarios;KNCR11;1,81645E+16;106380;1,70735E+16;43460455;;04/09/2023
99;Fundos Imobiliarios;RZAK11;1,81645E+16;2285816;7,94627E+14;43460455;;04/09/2023
99;Fundos Imobiliarios;VILG11;1,81645E+16;562542;3,22843E+16;43460455;;04/09/2023
99;Proventos;BRZP11;1,81645E+16;66505;2,7272E+15;43460455;;04/09/2023
99;Fundos Imobiliarios;PVBI11;1,81645E+16;984675;1,84453E+15;43460455;;04/09/2023
99;Proventos;XPID11;1,81645E+16;1350;1335625;43460455;;04/09/2023
99;Renda Fixa;CDB OMNI FINANCEIRA - DEZ/2023;1,81645E+16;1830572091;9,92231E+15;43460455;;04/09/2023
99;Fundos Imobiliarios;VISC11;1,81645E+16;13145;1,38081E+16;43460455;;04/09/2023
99;Renda Fixa;NTN-B - MAI/2055;1,81645E+16;67399276335;2,69502E+15;43460455;;04/09/2023
99;Fundos Imobiliarios;AFHI11;1,81645E+16;33950;5,34879E+15;43460455;;04/09/2023
99;Renda Fixa;CRA NORTOX - JUN/2025;1,81645E+16;6506597124;2,79128E+14;43460455;;04/09/2023
99;Renda Fixa;DEB MOVIDA - JUN/2028;1,81645E+16;12782603898;1,42092E+16;43460455;;04/09/2023
99;Renda Fixa;CDB BANCO C6 CONSIGNADO S.A. - JAN/2026;1,81645E+16;1,30531E+11;1,39052E+16;43460455;;04/09/2023
99;Renda Fixa;CDB BANCO PAN S/A - DEZ/2026;1,81645E+16;3,77725E+11;4,80765E+15;43460455;;04/09/2023
